transcript_id	gene_id
ENST00000829700	ENSG00000279873
ENST00000829701	ENSG00000279873
ENST00000829702	ENSG00000279873
ENST00000829703	ENSG00000279873
ENST00000829704	ENSG00000279873
ENST00000829705	ENSG00000279873
ENST00000829706	ENSG00000279873
ENST00000829707	ENSG00000279873
ENST00000829708	ENSG00000279873
ENST00000829709	ENSG00000279873
ENST00000829710	ENSG00000279873
ENST00000829711	ENSG00000279873
ENST00000829712	ENSG00000279873
ENST00000829713	ENSG00000279873
ENST00000829714	ENSG00000279873
ENST00000829715	ENSG00000279873
ENST00000829716	ENSG00000279873
ENST00000829717	ENSG00000279873
ENST00000829718	ENSG00000279873
ENST00000829719	ENSG00000279873
ENST00000829720	ENSG00000279873
ENST00000829721	ENSG00000279873
ENST00000829722	ENSG00000279873
ENST00000829723	ENSG00000279873
ENST00000829724	ENSG00000307912
ENST00000829725	ENSG00000307913
ENST00000829726	ENSG00000307913
ENST00000829727	ENSG00000249699
ENST00000829728	ENSG00000307914
ENST00000829729	ENSG00000307914
ENST00000829730	ENSG00000307915
ENST00000829731	ENSG00000307916
ENST00000829732	ENSG00000307916
ENST00000829733	ENSG00000225718
ENST00000829734	ENSG00000225718
ENST00000829735	ENSG00000225718
ENST00000829736	ENSG00000225718
ENST00000829737	ENSG00000225718
ENST00000829738	ENSG00000287288
ENST00000829739	ENSG00000287288
ENST00000829740	ENSG00000287288
ENST00000829741	ENSG00000287288
ENST00000829742	ENSG00000287288
ENST00000829743	ENSG00000287288
ENST00000829744	ENSG00000287288
ENST00000829745	ENSG00000287288
ENST00000829746	ENSG00000287288
ENST00000829747	ENSG00000287288
ENST00000829748	ENSG00000287288
ENST00000829749	ENSG00000287288
ENST00000829750	ENSG00000287288
ENST00000829751	ENSG00000287288
ENST00000829752	ENSG00000287288
ENST00000829753	ENSG00000287288
ENST00000829754	ENSG00000287288
ENST00000829755	ENSG00000287288
ENST00000829756	ENSG00000287288
ENST00000829757	ENSG00000287288
ENST00000829758	ENSG00000287288
ENST00000829759	ENSG00000287288
ENST00000829760	ENSG00000287288
ENST00000829761	ENSG00000287288
ENST00000829762	ENSG00000287288
ENST00000829763	ENSG00000287288
ENST00000829764	ENSG00000287288
ENST00000829765	ENSG00000287288
ENST00000829766	ENSG00000287288
ENST00000829767	ENSG00000287288
ENST00000829768	ENSG00000287288
ENST00000829769	ENSG00000287288
ENST00000829770	ENSG00000287288
ENST00000829771	ENSG00000287288
ENST00000829772	ENSG00000287288
ENST00000829773	ENSG00000287288
ENST00000829774	ENSG00000287288
ENST00000829775	ENSG00000287288
ENST00000829776	ENSG00000287288
ENST00000829777	ENSG00000287288
ENST00000829778	ENSG00000287288
ENST00000829779	ENSG00000287288
ENST00000829780	ENSG00000287288
ENST00000829781	ENSG00000287288
ENST00000829782	ENSG00000287288
ENST00000829783	ENSG00000307917
ENST00000829784	ENSG00000307917
ENST00000829785	ENSG00000254802
ENST00000829786	ENSG00000254802
ENST00000829787	ENSG00000238164
ENST00000829788	ENSG00000238164
ENST00000829789	ENSG00000238164
ENST00000829790	ENSG00000238164
ENST00000829791	ENSG00000238164
ENST00000829792	ENSG00000238164
ENST00000829793	ENSG00000238164
ENST00000829794	ENSG00000238164
ENST00000829795	ENSG00000238164
ENST00000829796	ENSG00000238164
ENST00000829797	ENSG00000238164
ENST00000829798	ENSG00000238164
ENST00000829799	ENSG00000238164
ENST00000829800	ENSG00000230891
ENST00000829801	ENSG00000307918
ENST00000829802	ENSG00000225427
ENST00000829803	ENSG00000225427
ENST00000829804	ENSG00000225427
ENST00000829805	ENSG00000225427
ENST00000829806	ENSG00000225427
ENST00000829807	ENSG00000225427
ENST00000829808	ENSG00000225427
ENST00000829809	ENSG00000225427
ENST00000829810	ENSG00000225427
ENST00000829811	ENSG00000225427
ENST00000829812	ENSG00000225427
ENST00000829813	ENSG00000225427
ENST00000829814	ENSG00000225427
ENST00000829815	ENSG00000225427
ENST00000829816	ENSG00000225427
ENST00000829817	ENSG00000225427
ENST00000829818	ENSG00000225427
ENST00000829819	ENSG00000225427
ENST00000829820	ENSG00000225427
ENST00000829821	ENSG00000225427
ENST00000829822	ENSG00000223784
ENST00000829823	ENSG00000223784
ENST00000829824	ENSG00000223784
ENST00000829825	ENSG00000223784
ENST00000829826	ENSG00000223784
ENST00000829827	ENSG00000223784
ENST00000829828	ENSG00000223784
ENST00000829829	ENSG00000223784
ENST00000829830	ENSG00000223784
ENST00000829831	ENSG00000223784
ENST00000829832	ENSG00000223784
ENST00000829833	ENSG00000223784
ENST00000829834	ENSG00000223784
ENST00000829835	ENSG00000223784
ENST00000829836	ENSG00000223784
ENST00000829837	ENSG00000223784
ENST00000829838	ENSG00000223784
ENST00000829839	ENSG00000223784
ENST00000829840	ENSG00000223784
ENST00000829841	ENSG00000223784
ENST00000829842	ENSG00000223784
ENST00000829843	ENSG00000223784
ENST00000829844	ENSG00000223784
ENST00000829845	ENSG00000236106
ENST00000829846	ENSG00000236106
ENST00000829847	ENSG00000236106
ENST00000829848	ENSG00000236106
ENST00000829849	ENSG00000236106
ENST00000829850	ENSG00000236106
ENST00000829851	ENSG00000236106
ENST00000829852	ENSG00000236106
ENST00000829853	ENSG00000236106
ENST00000829854	ENSG00000236106
ENST00000829855	ENSG00000236106
ENST00000829856	ENSG00000307919
ENST00000829857	ENSG00000307919
ENST00000829858	ENSG00000307919
ENST00000829859	ENSG00000307920
ENST00000829860	ENSG00000307921
ENST00000829861	ENSG00000307921
ENST00000829862	ENSG00000307921
ENST00000829863	ENSG00000307922
ENST00000829864	ENSG00000307923
ENST00000829865	ENSG00000307923
ENST00000829866	ENSG00000307924
ENST00000829867	ENSG00000307924
ENST00000829868	ENSG00000259543
ENST00000829869	ENSG00000307925
ENST00000829870	ENSG00000307925
ENST00000829871	ENSG00000307926
ENST00000829872	ENSG00000307926
ENST00000829873	ENSG00000307926
ENST00000829874	ENSG00000307926
ENST00000829875	ENSG00000307926
ENST00000829876	ENSG00000307926
ENST00000829877	ENSG00000307927
ENST00000829878	ENSG00000307927
ENST00000829879	ENSG00000307927
ENST00000829880	ENSG00000307927
ENST00000829881	ENSG00000307927
ENST00000829882	ENSG00000307927
ENST00000829883	ENSG00000307927
ENST00000829884	ENSG00000307927
ENST00000829885	ENSG00000307927
ENST00000829886	ENSG00000307927
ENST00000829887	ENSG00000307927
ENST00000829888	ENSG00000293328
ENST00000829889	ENSG00000307928
ENST00000829890	ENSG00000307929
ENST00000829891	ENSG00000307930
ENST00000829892	ENSG00000307930
ENST00000829893	ENSG00000307931
ENST00000829894	ENSG00000307932
ENST00000829895	ENSG00000307932
ENST00000829896	ENSG00000307933
ENST00000829897	ENSG00000307934
ENST00000829898	ENSG00000271856
ENST00000829899	ENSG00000271856
ENST00000829900	ENSG00000271856
ENST00000829901	ENSG00000271856
ENST00000829902	ENSG00000271856
ENST00000829903	ENSG00000271856
ENST00000829904	ENSG00000271856
ENST00000829905	ENSG00000307935
ENST00000829906	ENSG00000225421
ENST00000829907	ENSG00000225421
ENST00000829908	ENSG00000225421
ENST00000829909	ENSG00000225421
ENST00000829910	ENSG00000249145
ENST00000829911	ENSG00000249145
ENST00000829912	ENSG00000249145
ENST00000829913	ENSG00000249145
ENST00000829914	ENSG00000249145
ENST00000829915	ENSG00000249145
ENST00000829916	ENSG00000249145
ENST00000829917	ENSG00000249145
ENST00000829918	ENSG00000249145
ENST00000829919	ENSG00000249145
ENST00000829920	ENSG00000249145
ENST00000829921	ENSG00000249145
ENST00000829922	ENSG00000249145
ENST00000829923	ENSG00000249145
ENST00000829924	ENSG00000228037
ENST00000829925	ENSG00000226759
ENST00000829926	ENSG00000226759
ENST00000829927	ENSG00000226759
ENST00000829928	ENSG00000307936
ENST00000829929	ENSG00000307937
ENST00000829930	ENSG00000307937
ENST00000829931	ENSG00000307938
ENST00000829932	ENSG00000307939
ENST00000829933	ENSG00000231934
ENST00000829934	ENSG00000231934
ENST00000829935	ENSG00000231934
ENST00000829936	ENSG00000231934
ENST00000829937	ENSG00000231934
ENST00000829938	ENSG00000231934
ENST00000829939	ENSG00000231934
ENST00000829940	ENSG00000231934
ENST00000829941	ENSG00000307940
ENST00000829942	ENSG00000231934
ENST00000829943	ENSG00000231934
ENST00000829944	ENSG00000231934
ENST00000829945	ENSG00000231934
ENST00000829946	ENSG00000231934
ENST00000829947	ENSG00000231934
ENST00000829948	ENSG00000307941
ENST00000829949	ENSG00000307942
ENST00000829950	ENSG00000307942
ENST00000829951	ENSG00000307942
ENST00000829952	ENSG00000307942
ENST00000829953	ENSG00000307942
ENST00000829954	ENSG00000307942
ENST00000829955	ENSG00000307942
ENST00000829956	ENSG00000307942
ENST00000829957	ENSG00000307942
ENST00000829958	ENSG00000307942
ENST00000829959	ENSG00000307942
ENST00000829960	ENSG00000307942
ENST00000829961	ENSG00000307942
ENST00000829962	ENSG00000307942
ENST00000829963	ENSG00000307942
ENST00000829964	ENSG00000307942
ENST00000829965	ENSG00000307942
ENST00000829966	ENSG00000307942
ENST00000829967	ENSG00000307942
ENST00000829968	ENSG00000307942
ENST00000829969	ENSG00000307942
ENST00000829970	ENSG00000307942
ENST00000829971	ENSG00000307942
ENST00000829972	ENSG00000307942
ENST00000829973	ENSG00000307942
ENST00000829974	ENSG00000307942
ENST00000829975	ENSG00000307942
ENST00000829976	ENSG00000307942
ENST00000829977	ENSG00000307942
ENST00000829978	ENSG00000307942
ENST00000829979	ENSG00000307942
ENST00000829980	ENSG00000307942
ENST00000829981	ENSG00000307942
ENST00000829982	ENSG00000307942
ENST00000829983	ENSG00000307942
ENST00000829984	ENSG00000307942
ENST00000829985	ENSG00000307942
ENST00000829986	ENSG00000307942
ENST00000829987	ENSG00000307942
ENST00000829988	ENSG00000307942
ENST00000829989	ENSG00000307942
ENST00000829990	ENSG00000307942
ENST00000829991	ENSG00000307942
ENST00000829992	ENSG00000307942
ENST00000829993	ENSG00000307942
ENST00000829994	ENSG00000307942
ENST00000829995	ENSG00000307942
ENST00000829996	ENSG00000307942
ENST00000829997	ENSG00000307942
ENST00000829998	ENSG00000307942
ENST00000829999	ENSG00000307942
ENST00000830000	ENSG00000307942
ENST00000830001	ENSG00000307942
ENST00000830002	ENSG00000307942
ENST00000830003	ENSG00000307942
ENST00000830004	ENSG00000307942
ENST00000830005	ENSG00000307942
ENST00000830006	ENSG00000307942
ENST00000830007	ENSG00000307942
ENST00000830008	ENSG00000307942
ENST00000830009	ENSG00000307942
ENST00000830010	ENSG00000307942
ENST00000830011	ENSG00000307942
ENST00000830012	ENSG00000307942
ENST00000830013	ENSG00000307942
ENST00000830014	ENSG00000307942
ENST00000830015	ENSG00000307942
ENST00000830016	ENSG00000307942
ENST00000830017	ENSG00000307943
ENST00000830018	ENSG00000307943
ENST00000830019	ENSG00000307944
ENST00000830020	ENSG00000307945
ENST00000830021	ENSG00000307945
ENST00000830022	ENSG00000261029
ENST00000830023	ENSG00000261029
ENST00000830024	ENSG00000261029
ENST00000830025	ENSG00000261029
ENST00000830026	ENSG00000307946
ENST00000830027	ENSG00000307947
ENST00000830028	ENSG00000267786
ENST00000830029	ENSG00000267786
ENST00000830030	ENSG00000307948
ENST00000830031	ENSG00000307949
ENST00000830032	ENSG00000223834
ENST00000830033	ENSG00000307950
ENST00000830034	ENSG00000307950
ENST00000830035	ENSG00000307950
ENST00000830036	ENSG00000307951
ENST00000830037	ENSG00000307951
ENST00000830038	ENSG00000307951
ENST00000830039	ENSG00000307952
ENST00000830040	ENSG00000307953
ENST00000830041	ENSG00000286769
ENST00000830042	ENSG00000286769
ENST00000830043	ENSG00000307954
ENST00000830044	ENSG00000307954
ENST00000830045	ENSG00000307955
ENST00000830046	ENSG00000307956
ENST00000830047	ENSG00000307957
ENST00000830048	ENSG00000307958
ENST00000830049	ENSG00000307959
ENST00000830050	ENSG00000307959
ENST00000830051	ENSG00000307960
ENST00000830052	ENSG00000248673
ENST00000830053	ENSG00000248673
ENST00000830054	ENSG00000248673
ENST00000830055	ENSG00000248673
ENST00000830056	ENSG00000248673
ENST00000830057	ENSG00000248673
ENST00000830058	ENSG00000248673
ENST00000830059	ENSG00000248673
ENST00000830060	ENSG00000248673
ENST00000830061	ENSG00000248673
ENST00000830062	ENSG00000248673
ENST00000830063	ENSG00000248673
ENST00000830064	ENSG00000248673
ENST00000830065	ENSG00000248673
ENST00000830066	ENSG00000248673
ENST00000830067	ENSG00000248673
ENST00000830068	ENSG00000248673
ENST00000830069	ENSG00000248673
ENST00000830070	ENSG00000248673
ENST00000830071	ENSG00000248673
ENST00000830072	ENSG00000248673
ENST00000830073	ENSG00000248673
ENST00000830074	ENSG00000248673
ENST00000830075	ENSG00000248673
ENST00000830076	ENSG00000248673
ENST00000830077	ENSG00000248673
ENST00000830078	ENSG00000248673
ENST00000830079	ENSG00000248673
ENST00000830080	ENSG00000248673
ENST00000830081	ENSG00000248673
ENST00000830082	ENSG00000248673
ENST00000830083	ENSG00000248673
ENST00000830084	ENSG00000248673
ENST00000830085	ENSG00000248673
ENST00000830086	ENSG00000248673
ENST00000830087	ENSG00000248673
ENST00000830088	ENSG00000248673
ENST00000830089	ENSG00000248673
ENST00000830090	ENSG00000248673
ENST00000830091	ENSG00000230454
ENST00000830092	ENSG00000307961
ENST00000830093	ENSG00000307961
ENST00000830094	ENSG00000307961
ENST00000830095	ENSG00000307961
ENST00000830096	ENSG00000307961
ENST00000830097	ENSG00000307961
ENST00000830098	ENSG00000307961
ENST00000830099	ENSG00000307961
ENST00000830100	ENSG00000307961
ENST00000830101	ENSG00000307961
ENST00000830102	ENSG00000307961
ENST00000830103	ENSG00000259475
ENST00000830104	ENSG00000307962
ENST00000830105	ENSG00000307963
ENST00000830106	ENSG00000235410
ENST00000830107	ENSG00000307964
ENST00000830108	ENSG00000307964
ENST00000830109	ENSG00000307964
ENST00000830110	ENSG00000307964
ENST00000830111	ENSG00000307964
ENST00000830112	ENSG00000307965
ENST00000830113	ENSG00000307966
ENST00000830114	ENSG00000307967
ENST00000830115	ENSG00000307967
ENST00000830116	ENSG00000307967
ENST00000830117	ENSG00000307967
ENST00000830118	ENSG00000307967
ENST00000830119	ENSG00000307967
ENST00000830120	ENSG00000307967
ENST00000830121	ENSG00000307967
ENST00000830122	ENSG00000307968
ENST00000830123	ENSG00000307969
ENST00000830124	ENSG00000307970
ENST00000830125	ENSG00000307971
ENST00000830126	ENSG00000307971
ENST00000830127	ENSG00000215881
ENST00000830128	ENSG00000215881
ENST00000830129	ENSG00000215881
ENST00000830130	ENSG00000215881
ENST00000830131	ENSG00000215881
ENST00000830132	ENSG00000215881
ENST00000830133	ENSG00000215881
ENST00000830134	ENSG00000307972
ENST00000830135	ENSG00000253405
ENST00000830136	ENSG00000253688
ENST00000830137	ENSG00000307973
ENST00000830138	ENSG00000307974
ENST00000830139	ENSG00000223387
ENST00000830140	ENSG00000223387
ENST00000830141	ENSG00000223387
ENST00000830142	ENSG00000223387
ENST00000830143	ENSG00000223387
ENST00000830144	ENSG00000307975
ENST00000830145	ENSG00000307975
ENST00000830146	ENSG00000307976
ENST00000830147	ENSG00000307976
ENST00000830148	ENSG00000307976
ENST00000830149	ENSG00000270412
ENST00000830150	ENSG00000270412
ENST00000830151	ENSG00000307977
ENST00000830152	ENSG00000307977
ENST00000830153	ENSG00000307977
ENST00000830154	ENSG00000307977
ENST00000830155	ENSG00000307977
ENST00000830156	ENSG00000307977
ENST00000830157	ENSG00000255038
ENST00000830158	ENSG00000255038
ENST00000830159	ENSG00000255038
ENST00000830160	ENSG00000255038
ENST00000830161	ENSG00000255038
ENST00000830162	ENSG00000255038
ENST00000830163	ENSG00000307978
ENST00000830164	ENSG00000307979
ENST00000830165	ENSG00000307980
ENST00000830166	ENSG00000307981
ENST00000830167	ENSG00000307981
ENST00000830168	ENSG00000307981
ENST00000830169	ENSG00000307981
ENST00000830170	ENSG00000307981
ENST00000830171	ENSG00000307981
ENST00000830172	ENSG00000307982
ENST00000830173	ENSG00000307982
ENST00000830174	ENSG00000307982
ENST00000830175	ENSG00000307982
ENST00000830176	ENSG00000307982
ENST00000830177	ENSG00000287768
ENST00000830178	ENSG00000287768
ENST00000830179	ENSG00000287768
ENST00000830180	ENSG00000287768
ENST00000830181	ENSG00000287768
ENST00000830182	ENSG00000287768
ENST00000830183	ENSG00000215256
ENST00000830184	ENSG00000215256
ENST00000830185	ENSG00000215256
ENST00000830186	ENSG00000215256
ENST00000830187	ENSG00000215256
ENST00000830188	ENSG00000215256
ENST00000830189	ENSG00000215256
ENST00000830190	ENSG00000215256
ENST00000830191	ENSG00000215256
ENST00000830192	ENSG00000215256
ENST00000830193	ENSG00000215256
ENST00000830194	ENSG00000215256
ENST00000830195	ENSG00000215256
ENST00000830196	ENSG00000215256
ENST00000830197	ENSG00000215256
ENST00000830198	ENSG00000215256
ENST00000830199	ENSG00000215256
ENST00000830200	ENSG00000215256
ENST00000830201	ENSG00000215256
ENST00000830202	ENSG00000215256
ENST00000830203	ENSG00000215256
ENST00000830204	ENSG00000215256
ENST00000830205	ENSG00000215256
ENST00000830206	ENSG00000307983
ENST00000830207	ENSG00000307983
ENST00000830208	ENSG00000307984
ENST00000830209	ENSG00000307985
ENST00000830210	ENSG00000307985
ENST00000830211	ENSG00000307985
ENST00000830212	ENSG00000307985
ENST00000830213	ENSG00000257474
ENST00000830214	ENSG00000257474
ENST00000830215	ENSG00000257474
ENST00000830216	ENSG00000257474
ENST00000830217	ENSG00000257474
ENST00000830218	ENSG00000257474
ENST00000830219	ENSG00000257474
ENST00000830220	ENSG00000257474
ENST00000830221	ENSG00000257474
ENST00000830222	ENSG00000257474
ENST00000830223	ENSG00000257474
ENST00000830224	ENSG00000257474
ENST00000830225	ENSG00000257474
ENST00000830226	ENSG00000257474
ENST00000830227	ENSG00000205611
ENST00000830228	ENSG00000205611
ENST00000830229	ENSG00000205611
ENST00000830230	ENSG00000205611
ENST00000830231	ENSG00000205611
ENST00000830232	ENSG00000205611
ENST00000830233	ENSG00000205611
ENST00000830234	ENSG00000205611
ENST00000830235	ENSG00000205611
ENST00000830236	ENSG00000205611
ENST00000830237	ENSG00000205611
ENST00000830238	ENSG00000205611
ENST00000830239	ENSG00000205611
ENST00000830240	ENSG00000205611
ENST00000830241	ENSG00000205611
ENST00000830242	ENSG00000205611
ENST00000830243	ENSG00000205611
ENST00000830244	ENSG00000205611
ENST00000830245	ENSG00000205611
ENST00000830246	ENSG00000205611
ENST00000830247	ENSG00000205611
ENST00000830248	ENSG00000307986
ENST00000830249	ENSG00000307986
ENST00000830250	ENSG00000307986
ENST00000830251	ENSG00000307986
ENST00000830252	ENSG00000307986
ENST00000830253	ENSG00000307986
ENST00000830254	ENSG00000307986
ENST00000830255	ENSG00000307986
ENST00000830256	ENSG00000307987
ENST00000830257	ENSG00000307988
ENST00000830258	ENSG00000307989
ENST00000830259	ENSG00000307989
ENST00000830260	ENSG00000307989
ENST00000830261	ENSG00000307989
ENST00000830262	ENSG00000307989
ENST00000830263	ENSG00000307990
ENST00000830264	ENSG00000249343
ENST00000830265	ENSG00000249343
ENST00000830266	ENSG00000249343
ENST00000830267	ENSG00000249343
ENST00000830268	ENSG00000249343
ENST00000830269	ENSG00000249343
ENST00000830270	ENSG00000249343
ENST00000830271	ENSG00000249343
ENST00000830272	ENSG00000215881
ENST00000830273	ENSG00000215881
ENST00000830274	ENSG00000215881
ENST00000830275	ENSG00000215881
ENST00000830276	ENSG00000307991
ENST00000830277	ENSG00000289991
ENST00000830278	ENSG00000307992
ENST00000830279	ENSG00000253608
ENST00000830280	ENSG00000253608
ENST00000830281	ENSG00000307993
ENST00000830282	ENSG00000307994
ENST00000830283	ENSG00000307994
ENST00000830284	ENSG00000290912
ENST00000830285	ENSG00000290912
ENST00000830286	ENSG00000290912
ENST00000830287	ENSG00000290912
ENST00000830288	ENSG00000290912
ENST00000830289	ENSG00000290912
ENST00000830290	ENSG00000290912
ENST00000830291	ENSG00000290912
ENST00000830292	ENSG00000290912
ENST00000830293	ENSG00000290912
ENST00000830294	ENSG00000290912
ENST00000830295	ENSG00000290912
ENST00000830296	ENSG00000290912
ENST00000830297	ENSG00000290912
ENST00000830298	ENSG00000290912
ENST00000830299	ENSG00000290912
ENST00000830300	ENSG00000290912
ENST00000830301	ENSG00000290912
ENST00000830302	ENSG00000290912
ENST00000830303	ENSG00000290912
ENST00000830304	ENSG00000290912
ENST00000830305	ENSG00000290912
ENST00000830306	ENSG00000290912
ENST00000830307	ENSG00000307995
ENST00000830308	ENSG00000307995
ENST00000830309	ENSG00000307995
ENST00000830310	ENSG00000307995
ENST00000830311	ENSG00000307995
ENST00000830312	ENSG00000307995
ENST00000830313	ENSG00000307995
ENST00000830314	ENSG00000307995
ENST00000830315	ENSG00000307995
ENST00000830316	ENSG00000307995
ENST00000830317	ENSG00000307995
ENST00000830318	ENSG00000307995
ENST00000830319	ENSG00000232788
ENST00000830320	ENSG00000232788
ENST00000830321	ENSG00000232788
ENST00000830322	ENSG00000232788
ENST00000830323	ENSG00000232788
ENST00000830324	ENSG00000288902
ENST00000830325	ENSG00000288902
ENST00000830326	ENSG00000288902
ENST00000830327	ENSG00000288902
ENST00000830328	ENSG00000288902
ENST00000830329	ENSG00000288902
ENST00000830330	ENSG00000288902
ENST00000830331	ENSG00000288902
ENST00000830332	ENSG00000288902
ENST00000830333	ENSG00000288902
ENST00000830334	ENSG00000288902
ENST00000830335	ENSG00000288902
ENST00000830336	ENSG00000288902
ENST00000830337	ENSG00000288902
ENST00000830338	ENSG00000288902
ENST00000830339	ENSG00000288902
ENST00000830340	ENSG00000288902
ENST00000830341	ENSG00000288902
ENST00000830342	ENSG00000288902
ENST00000830343	ENSG00000288902
ENST00000830344	ENSG00000288902
ENST00000830345	ENSG00000288902
ENST00000830346	ENSG00000307996
ENST00000830347	ENSG00000307997
ENST00000830348	ENSG00000307997
ENST00000830349	ENSG00000307997
ENST00000830350	ENSG00000307997
ENST00000830351	ENSG00000307997
ENST00000830352	ENSG00000307998
ENST00000830353	ENSG00000232682
ENST00000830354	ENSG00000307999
ENST00000830355	ENSG00000308000
ENST00000830356	ENSG00000308001
ENST00000830357	ENSG00000281186
ENST00000830358	ENSG00000308002
ENST00000830359	ENSG00000308003
ENST00000830360	ENSG00000308003
ENST00000830361	ENSG00000308003
ENST00000830362	ENSG00000308003
ENST00000830363	ENSG00000308004
ENST00000830364	ENSG00000308004
ENST00000830365	ENSG00000291039
ENST00000830366	ENSG00000291039
ENST00000830367	ENSG00000291039
ENST00000830368	ENSG00000291039
ENST00000830369	ENSG00000291039
ENST00000830370	ENSG00000291039
ENST00000830371	ENSG00000291039
ENST00000830372	ENSG00000291039
ENST00000830373	ENSG00000291039
ENST00000830374	ENSG00000291039
ENST00000830375	ENSG00000291039
ENST00000830376	ENSG00000291039
ENST00000830377	ENSG00000291039
ENST00000830378	ENSG00000291039
ENST00000830379	ENSG00000291039
ENST00000830380	ENSG00000291039
ENST00000830381	ENSG00000291039
ENST00000830382	ENSG00000291039
ENST00000830383	ENSG00000291039
ENST00000830384	ENSG00000291039
ENST00000830385	ENSG00000291039
ENST00000830386	ENSG00000291039
ENST00000830387	ENSG00000291039
ENST00000830388	ENSG00000291039
ENST00000830389	ENSG00000291039
ENST00000830390	ENSG00000291039
ENST00000830391	ENSG00000291039
ENST00000830392	ENSG00000291039
ENST00000830393	ENSG00000291039
ENST00000830394	ENSG00000308005
ENST00000830395	ENSG00000308006
ENST00000830396	ENSG00000308007
ENST00000830397	ENSG00000308008
ENST00000830398	ENSG00000288883
ENST00000830399	ENSG00000308009
ENST00000830400	ENSG00000308009
ENST00000830401	ENSG00000308009
ENST00000830402	ENSG00000308009
ENST00000830403	ENSG00000308010
ENST00000830404	ENSG00000242147
ENST00000830405	ENSG00000242147
ENST00000830406	ENSG00000242147
ENST00000830407	ENSG00000242147
ENST00000830408	ENSG00000242147
ENST00000830409	ENSG00000242147
ENST00000830410	ENSG00000242147
ENST00000830411	ENSG00000242147
ENST00000830412	ENSG00000242147
ENST00000830413	ENSG00000242147
ENST00000830414	ENSG00000242147
ENST00000830415	ENSG00000242147
ENST00000830416	ENSG00000242147
ENST00000830417	ENSG00000242147
ENST00000830418	ENSG00000242147
ENST00000830419	ENSG00000242147
ENST00000830420	ENSG00000242147
ENST00000830421	ENSG00000242147
ENST00000830422	ENSG00000242147
ENST00000830423	ENSG00000242147
ENST00000830424	ENSG00000242147
ENST00000830425	ENSG00000264278
ENST00000830426	ENSG00000264278
ENST00000830427	ENSG00000264278
ENST00000830428	ENSG00000264278
ENST00000830429	ENSG00000264278
ENST00000830430	ENSG00000264278
ENST00000830431	ENSG00000264278
ENST00000830432	ENSG00000264278
ENST00000830433	ENSG00000264278
ENST00000830434	ENSG00000264278
ENST00000830435	ENSG00000235629
ENST00000830436	ENSG00000308011
ENST00000830437	ENSG00000308012
ENST00000830438	ENSG00000308013
ENST00000830439	ENSG00000290354
ENST00000830440	ENSG00000290354
ENST00000830441	ENSG00000286256
ENST00000830442	ENSG00000288902
ENST00000830443	ENSG00000288902
ENST00000830444	ENSG00000288902
ENST00000830445	ENSG00000288902
ENST00000830446	ENSG00000288902
ENST00000830447	ENSG00000288902
ENST00000830448	ENSG00000288902
ENST00000830449	ENSG00000288902
ENST00000830450	ENSG00000288902
ENST00000830451	ENSG00000288902
ENST00000830452	ENSG00000288902
ENST00000830453	ENSG00000230309
ENST00000830454	ENSG00000230309
ENST00000830455	ENSG00000230309
ENST00000830456	ENSG00000230309
ENST00000830457	ENSG00000230309
ENST00000830458	ENSG00000230309
ENST00000830459	ENSG00000230309
ENST00000830460	ENSG00000230309
ENST00000830461	ENSG00000308014
ENST00000830462	ENSG00000308015
ENST00000830463	ENSG00000204682
ENST00000830464	ENSG00000256172
ENST00000830465	ENSG00000256172
ENST00000830466	ENSG00000256172
ENST00000830467	ENSG00000256172
ENST00000830468	ENSG00000289892
ENST00000830469	ENSG00000289892
ENST00000830470	ENSG00000290837
ENST00000830471	ENSG00000290837
ENST00000830472	ENSG00000308016
ENST00000830473	ENSG00000308016
ENST00000830474	ENSG00000308016
ENST00000830475	ENSG00000308016
ENST00000830476	ENSG00000308016
ENST00000830477	ENSG00000308016
ENST00000830478	ENSG00000308016
ENST00000830479	ENSG00000308016
ENST00000830480	ENSG00000308017
ENST00000830481	ENSG00000308017
ENST00000830482	ENSG00000308018
ENST00000830483	ENSG00000308018
ENST00000830484	ENSG00000308018
ENST00000830485	ENSG00000289938
ENST00000830486	ENSG00000289938
ENST00000830487	ENSG00000289938
ENST00000830488	ENSG00000289938
ENST00000830489	ENSG00000308019
ENST00000830490	ENSG00000308019
ENST00000830491	ENSG00000308020
ENST00000830492	ENSG00000308021
ENST00000830493	ENSG00000308022
ENST00000830494	ENSG00000226939
ENST00000830495	ENSG00000226939
ENST00000830496	ENSG00000226939
ENST00000830497	ENSG00000226939
ENST00000830498	ENSG00000226939
ENST00000830499	ENSG00000226939
ENST00000830500	ENSG00000226939
ENST00000830501	ENSG00000226939
ENST00000830502	ENSG00000226939
ENST00000830503	ENSG00000226939
ENST00000830504	ENSG00000260372
ENST00000830505	ENSG00000260372
ENST00000830506	ENSG00000260372
ENST00000830507	ENSG00000260372
ENST00000830508	ENSG00000260372
ENST00000830509	ENSG00000260372
ENST00000830510	ENSG00000260372
ENST00000830511	ENSG00000286608
ENST00000830512	ENSG00000286608
ENST00000830513	ENSG00000286608
ENST00000830514	ENSG00000286608
ENST00000830515	ENSG00000286608
ENST00000830516	ENSG00000286608
ENST00000830517	ENSG00000286608
ENST00000830518	ENSG00000286608
ENST00000830519	ENSG00000286608
ENST00000830520	ENSG00000286608
ENST00000830521	ENSG00000286608
